,A,B,C,D,target
1783,0.21940333,0.2644779,0.46210653,0.05401222035288811,0
1784,0.22033039,0.20406683,0.5050887,0.07051412016153336,0
1785,0.22054042,0.2679747,0.45244026,0.059044621884822845,0
1786,0.22159137,0.2995931,0.4403222,0.03849338740110397,0
1787,0.22185756,0.22998334,0.50382584,0.04433329030871391,0
1788,0.22193342,0.22107463,0.45393932,0.10305260866880417,0
1789,0.22227335,0.24254714,0.43685308,0.09832645952701569,0
1790,0.22276102,0.30112866,0.4537166,0.02239372394979,0
1791,0.22302102,0.18885821,0.34472412,0.24339669942855835,0
1792,0.22310174,0.25836572,0.49491003,0.023622503504157066,0
1793,0.22329788,0.2232399,0.46105313,0.09240908920764923,0
1794,0.2233269,0.26452276,0.221324,0.29082638025283813,0
1795,0.22350915,0.1813028,0.4498116,0.14537642896175385,0
1796,0.22355092,0.421731,0.291712,0.06300613284111023,0
1797,0.22364698,0.3822614,0.20185946,0.1922321617603302,0
1798,0.22402039,0.15754057,0.4579242,0.16051478683948517,0
1799,0.22405668,0.26869574,0.36403173,0.14321587979793549,0
1800,0.2241092,0.30781743,0.26835415,0.19971920549869537,0
1801,0.22430852,0.16195807,0.42026532,0.19346806406974792,0
1802,0.2244484,0.27562895,0.24929827,0.250624418258667,0
1803,0.2246029,0.33057854,0.37838742,0.06643114238977432,0
1804,0.2248603,0.19198558,0.4232434,0.15991073846817017,0
1805,0.22487468,0.25201735,0.4192365,0.10387147217988968,0
1806,0.22496478,0.29064745,0.3538523,0.13053551316261292,0
1807,0.22520925,0.21882774,0.41044298,0.14552001655101776,0
1808,0.22551326,0.23950346,0.49146417,0.043519146740436554,0
1809,0.22580218,0.24405232,0.3228378,0.20730771124362946,0
1810,0.22603084,0.1107151,0.19162837,0.4716257154941559,0
1811,0.22612035,0.16220526,0.5882084,0.023465976119041443,0
1812,0.22614826,0.33534086,0.3276069,0.11090396344661713,0
1813,0.2262975,0.16828482,0.410018,0.1953996866941452,0
1814,0.22631516,0.22549964,0.420843,0.12734217941761017,0
1815,0.22689858,0.22277696,0.3998218,0.15050263702869415,0
1816,0.22762533,0.264068,0.42353457,0.08477205783128738,0
1817,0.22768253,0.30389664,0.27722546,0.19119533896446228,0
1818,0.22780977,0.104230225,0.43004596,0.2379140853881836,0
1819,0.2283546,0.25234964,0.3195821,0.19971366226673126,0
1820,0.22850907,0.1782221,0.55665874,0.03661009296774864,0
1821,0.22852053,0.14946888,0.24963394,0.37237662076950073,0
1822,0.23061584,0.09992554,0.62532854,0.044130098074674606,0
1823,0.2311239,0.33581722,0.3815099,0.0515490360558033,0
1824,0.23139052,0.22053689,0.47103637,0.07703624665737152,0
1825,0.23200825,0.27649668,0.3985031,0.09299196302890778,0
1826,0.23216048,0.25270978,0.4346126,0.08051715046167374,0
1827,0.23216495,0.25270316,0.4346148,0.08051708340644836,0
1828,0.23216903,0.25269887,0.43461254,0.08051956444978714,0
1829,0.2322242,0.35988718,0.2982218,0.10966682434082031,0
1830,0.23318645,0.2585963,0.3585171,0.14970016479492188,0
1831,0.23335978,0.10753797,0.423915,0.23518726229667664,0
1832,0.2333675,0.18724069,0.49785382,0.08153799921274185,0
1833,0.2341243,0.11873318,0.3369436,0.31019890308380127,0
1834,0.23413129,0.16804758,0.26790667,0.32991448044776917,0
1835,0.23416097,0.31389412,0.27382782,0.178117036819458,0
1836,0.23467259,0.25813743,0.30680633,0.20038367807865143,0
1837,0.23499957,0.29691675,0.43280846,0.035275205969810486,0
1838,0.23701364,0.112541184,0.39658388,0.25386133790016174,0
1839,0.237695,0.25987387,0.38399917,0.1184319332242012,0
1840,0.23776285,0.22069618,0.50813246,0.0334085077047348,0
1841,0.2379907,0.2430228,0.35653394,0.16245251893997192,0
1842,0.23803584,0.31758788,0.36408034,0.08029592037200928,0
1843,0.23851994,0.1848924,0.22740033,0.34918728470802307,0
1844,0.23868088,0.14745112,0.5249873,0.08888072520494461,0
1845,0.23890439,0.32351097,0.37801328,0.05957133322954178,0
1846,0.23950262,0.12746626,0.58257407,0.05045709386467934,0
1847,0.24007031,0.277055,0.26891854,0.21395616233348846,0
1848,0.24088603,0.18474539,0.38422483,0.19014376401901245,0
1849,0.24154727,0.25735584,0.2811732,0.21992367506027222,0
1850,0.24197698,0.1121911,0.6152249,0.030607011169195175,0
1851,0.24237177,0.3483803,0.30917206,0.1000758707523346,0
1852,0.24243073,0.24257201,0.41488805,0.10010915249586105,0
1853,0.2438895,0.12946293,0.49319625,0.13345134258270264,0
1854,0.24468641,0.16452564,0.44278568,0.1480022519826889,0
1855,0.24484451,0.32264936,0.16394182,0.2685643434524536,0
1856,0.24535277,0.1670912,0.44779688,0.13975916802883148,0
1857,0.24588923,0.26533297,0.4310965,0.05768129602074623,0
1858,0.24630573,0.18978527,0.42846984,0.1354391872882843,0
1859,0.24652451,0.1823793,0.4200777,0.15101853013038635,0
1860,0.24661069,0.15505539,0.34585056,0.2524833381175995,0
1861,0.24725318,0.21618502,0.40010142,0.13646042346954346,0
1862,0.2473102,0.19906908,0.49368754,0.05993317440152168,0
1863,0.24987265,0.21179813,0.50735676,0.030972423031926155,0
1864,0.24999492,0.35544878,0.34095573,0.053600557148456573,0
1865,0.2501059,0.24952163,0.32824138,0.17213107645511627,0
1866,0.25041023,0.25408036,0.34876308,0.14674632251262665,0
1867,0.25066835,0.2916114,0.3398363,0.11788401007652283,0
1868,0.25142756,0.25484544,0.3936496,0.10007739067077637,0
1869,0.25177652,0.16518098,0.3478718,0.23517067730426788,0
1870,0.25339204,0.2709351,0.3292099,0.14646299183368683,0
1871,0.25362602,0.27143446,0.3426937,0.13224583864212036,0
1872,0.25434026,0.1900636,0.3482124,0.20738373696804047,0
1873,0.25445873,0.20124489,0.40354225,0.14075413346290588,0
1874,0.25482368,0.2767682,0.2335982,0.23480993509292603,0
1875,0.25488567,0.1509848,0.28838634,0.3057432174682617,0
1876,0.25500888,0.22460145,0.46377486,0.05661480128765106,0
1877,0.2552292,0.3738784,0.26080185,0.11009053140878677,0
1878,0.25554565,0.24527325,0.32016563,0.17901548743247986,0
1879,0.2557278,0.16965362,0.2931147,0.28150391578674316,0
1880,0.25646177,0.23827176,0.46477506,0.04049142450094223,0
1881,0.25710893,0.31290957,0.38910094,0.04088057577610016,0
1882,0.25749856,0.27711433,0.14448753,0.3208995461463928,0
1883,0.25767612,0.24304205,0.42284164,0.07644017040729523,0
1884,0.25803846,0.2849783,0.42697743,0.0300058051943779,0
1885,0.2592213,0.3142082,0.33880842,0.08776209503412247,0
1886,0.2592279,0.31420156,0.3388064,0.08776409924030304,0
1887,0.25923792,0.31424332,0.2214664,0.2050524204969406,0
1888,0.25924468,0.31423655,0.22146012,0.20505870878696442,0
1889,0.25925136,0.31422985,0.22146918,0.20504960417747498,0
1890,0.25925148,0.31422976,0.22145683,0.20506200194358826,0
1891,0.25926018,0.314221,0.22144794,0.2050708681344986,0
1892,0.2603698,0.34356347,0.35581544,0.0402512364089489,0
1893,0.26055592,0.36493948,0.34660885,0.02789575234055519,0
1894,0.26065576,0.15016496,0.36079758,0.22838176786899567,0
1895,0.2632291,0.28292692,0.29070354,0.1631404608488083,0
1896,0.26360336,0.2637907,0.35820654,0.11439941078424454,0
1897,0.26392365,0.21667174,0.46573395,0.053670644760131836,0
1898,0.26435506,0.26556826,0.32802272,0.1420539766550064,0
1899,0.26504388,0.3335963,0.23154522,0.16981466114521027,0
1900,0.2655785,0.17022309,0.3863313,0.17786714434623718,0
1901,0.26612207,0.3470951,0.3057695,0.08101334422826767,0
1902,0.26616222,0.37848142,0.28135514,0.07400121539831161,0
1903,0.26619267,0.2064226,0.5057873,0.02159741334617138,0
1904,0.26685616,0.22769466,0.4661691,0.039280060678720474,0
1905,0.26753393,0.45928648,0.21973322,0.05344643443822861,0
1906,0.26767296,0.1279389,0.43964243,0.16474570333957672,0
1907,0.26869082,0.2710399,0.3715549,0.08871433138847351,0
1908,0.26909986,0.17003562,0.39132768,0.16953682899475098,0
1909,0.2691003,0.17003442,0.39132902,0.16953624784946442,0
1910,0.26926577,0.23733379,0.38137028,0.11203013360500336,0
1911,0.2703871,0.19143976,0.4894979,0.04867524281144142,0
1912,0.27063823,0.42877042,0.16954866,0.13104262948036194,0
1913,0.27264994,0.28723037,0.33419806,0.10592163354158401,0
1914,0.27353144,0.16173564,0.4744508,0.09028216451406479,0
1915,0.27388692,0.20745355,0.44656214,0.07209740579128265,0
1916,0.27470765,0.2614719,0.35039115,0.11342927813529968,0
1917,0.2747367,0.23297982,0.26070932,0.2315741777420044,0
1918,0.27493352,0.20264035,0.24608293,0.2763431966304779,0
1919,0.2750891,0.13880134,0.38792843,0.19818115234375,0
1920,0.2751682,0.2270485,0.2968228,0.20096050202846527,0
1921,0.2760828,0.15005946,0.47115195,0.10270579159259796,0
1922,0.2760971,0.19686413,0.34947872,0.17756006121635437,0
1923,0.27719542,0.16940755,0.40815565,0.1452413648366928,0
1924,0.2782488,0.21549045,0.3819079,0.12435288727283478,0
1925,0.27881405,0.31956625,0.33472288,0.06689679622650146,0
1926,0.28161952,0.26593027,0.38004893,0.07240128517150879,0
1927,0.28241864,0.3640034,0.29865953,0.05491840839385986,0
1928,0.28266788,0.14228061,0.38680404,0.18824750185012817,0
1929,0.28450236,0.221427,0.32978114,0.16428950428962708,0
1930,0.28567177,0.21299183,0.43880063,0.06253579258918762,0
1931,0.2857572,0.1861509,0.26897478,0.25911712646484375,0
1932,0.28634977,0.18973103,0.31576544,0.20815375447273254,0
1933,0.2865247,0.34730017,0.26508397,0.10109108686447144,0
1934,0.28764376,0.24362369,0.2869987,0.1817339062690735,0
1935,0.2884845,0.07441529,0.5075944,0.12950578331947327,0
1936,0.28925374,0.3072976,0.36597177,0.037476882338523865,0
1937,0.28946406,0.15137742,0.49704292,0.062115609645843506,0
1938,0.2903575,0.23141019,0.11311859,0.3651137351989746,0
1939,0.29129824,0.12935536,0.50093246,0.07841391116380692,0
1940,0.29146078,0.37727222,0.25025573,0.08101126551628113,0
1941,0.29263347,0.5728275,0.09757456,0.03696444630622864,0
1942,0.2932629,0.3655647,0.2630069,0.07816549390554428,0
1943,0.2939572,0.23793341,0.22272944,0.2453799694776535,0
1944,0.2942615,0.21988183,0.32948446,0.15637220442295074,0
1945,0.2943412,0.21701956,0.18397935,0.3046598434448242,0
1946,0.29638565,0.25693348,0.38802063,0.05866021290421486,0
1947,0.29643962,0.3961389,0.21788114,0.08954037725925446,0
1948,0.29655185,0.055716738,0.5136424,0.13408905267715454,0
1949,0.29663578,0.23923473,0.36498356,0.09914597868919373,0
1950,0.29857022,0.13602942,0.44029185,0.1251084804534912,0
1951,0.30285555,0.08735115,0.36665115,0.24314212799072266,0
1952,0.3038285,0.26853985,0.35519832,0.07243333011865616,0
1953,0.3038358,0.26852912,0.35520235,0.072432741522789,0
1954,0.3039315,0.29607487,0.31888735,0.08110623806715012,0
1955,0.3046899,0.25701723,0.27405745,0.1642354428768158,0
1956,0.30469146,0.25701565,0.27405295,0.16423998773097992,0
1957,0.30677763,0.19988735,0.32207584,0.17125920951366425,0
1958,0.3070125,0.2810218,0.35262072,0.059344980865716934,0
1959,0.31150216,0.3529882,0.29183125,0.043678440153598785,0
1960,0.31403652,0.29386267,0.23911446,0.15298637747764587,0
1961,0.31779778,0.20702095,0.41381717,0.0613640621304512,0
1962,0.3189269,0.20903584,0.25089556,0.22114168107509613,0
1963,0.31961408,0.25415403,0.29857698,0.12765492498874664,0
1964,0.3200689,0.18403763,0.43724304,0.05865045264363289,0
1965,0.3202793,0.3881368,0.191507,0.10007691383361816,0
1966,0.3216447,0.13350655,0.40416244,0.14068634808063507,0
1967,0.3221178,0.3116601,0.27666926,0.0895528793334961,0
1968,0.3234659,0.213194,0.38364717,0.07969294488430023,0
1969,0.32510275,0.2194715,0.19506778,0.26035797595977783,0
1970,0.3275368,0.18134354,0.42791867,0.06320104002952576,0
1971,0.32766923,0.17373094,0.3367473,0.16185246407985687,0
1972,0.3284437,0.42353976,0.2185266,0.029489966109395027,0
1973,0.33106354,0.25518966,0.36426505,0.04948180541396141,0
1974,0.33323017,0.22530258,0.28438458,0.1570826917886734,0
1975,0.33355972,0.18883193,0.27306736,0.20454096794128418,0
1976,0.33382943,0.10991133,0.33180657,0.22445262968540192,0
1977,0.33522052,0.20204468,0.30372116,0.15901361405849457,0
1978,0.33522972,0.25190073,0.33484024,0.07802928239107132,0
1979,0.33619562,0.23777965,0.19071431,0.2353104203939438,0
1980,0.34315035,0.12377114,0.4663236,0.06675493717193604,0
1981,0.34505367,0.1631439,0.45030624,0.04149618744850159,0
1982,0.34955308,0.15874016,0.27043825,0.22126847505569458,0
1983,0.3508754,0.1614106,0.36939326,0.11832071095705032,0
1984,0.36577517,0.28677687,0.3168422,0.03060574270784855,0
1985,0.3665681,0.17315924,0.35844514,0.10182750225067139,0
1986,0.36865014,0.15356925,0.23493363,0.24284698069095612,0
1987,0.36936125,0.14972436,0.4109533,0.06996103376150131,0
1988,0.36970907,0.2676528,0.24643402,0.1162041574716568,0
1989,0.37442467,0.19045083,0.3001265,0.13499805331230164,0
1990,0.37469164,0.29603577,0.21373007,0.11554256081581116,0
1991,0.37536216,0.32639688,0.26747745,0.0307635348290205,0
1992,0.38950348,0.20582405,0.3651081,0.039564378559589386,0
1993,0.40624097,0.2327,0.31787124,0.043187808245420456,0
1994,0.4071614,0.11611374,0.28796017,0.18876466155052185,0
1995,0.41031232,0.36184886,0.13785532,0.0899835005402565,0
1996,0.41592798,0.18757842,0.25431445,0.14217916131019592,0
1997,0.53569,0.21257825,0.21995641,0.03177537024021149,0
1998,0.541182,0.16611993,0.23208745,0.06061062961816788,0
1999,0.5917367,0.07775016,0.25252518,0.07798802852630615,0
